"time [h]"	"Agitated rep 1"	"Agitated rep 2"	"Agitated rep 3"	"Idle rep 1"	"Idle rep 2"	"Idle rep 3"
3540				0.696963625630236	0.709555198485486	0.615293349621125
3559.8				0.7141074241743	0.708612724727489	0.620880602988428
3580.2				0.724953150580555	0.729091040403952	0.626518041266215
3600				0.734863604693866	0.733403882274783	0.638303131078386
3619.8				0.732014885416273	0.73325021807511	0.652028704095967
3640.2				0.724558448511973	0.743115459694137	0.666774703626738
3660				0.737823870208231	0.752253357434709	0.673106366499565
3679.8				0.756005906802261	0.744242330491741	0.683553192032142
3700.2				0.769005333626214	0.744047689172155	0.688237117010719
3720				0.774411035869838	0.723989388974799	0.700616061596959
3739.8				0.784398714300914	0.730269132601448	0.714324906311045
3760.2				0.788242769229713	0.74263397853516	0.717302544333141
3780				0.796480029791426	0.759209223539921	0.721283880564931
3799.8				0.807059761325375	0.77550787298527	0.723123993949373
3820.2				0.808389735686902	0.783611098448043	0.726921318842719
3840				0.81862624803078	0.792974370348137	0.740387603156129
3859.8				0.823963306436389	0.804345521123962	0.751076989089382
3880.2				0.833787955752182	0.816771832737543	0.753694968586337
3900				0.841561870407298	0.817581130855823	0.76599863580685
3919.8				0.839305204232579	0.80798224051623	0.765881537682385
3940.2				0.851978572825964	0.821545667207394	0.776913853837285
3960				0.864480331824313	0.828214693473216	0.787720337895002
3979.8				0.861588710147962	0.825458982159074	0.793533423359487
4000.2				0.86061911593601	0.804243078324179	0.807334273742795
4020				0.857976328172461	0.800165854892847	0.807384458653279
4039.8				0.857881942895191	0.808484210235163	0.808655809718893
4060.2				0.857015314440261	0.81022573783146	0.81195964965914
4080				0.860584794017003	0.824311622801514	0.82124385809882
4099.8				0.872631787588508	0.864930192915158	0.831314296802761
4120.2				0.867878201806019	0.88921938074352	0.837001919991034
4140				0.876269911003264	0.885777302670838	0.843701605540749
4159.8				0.875437604467341	0.891770206458097	0.847808404048751
4180.2				0.885656955851715	0.884189439274213	0.845792643477614
4200				0.87942752755192	0.879005833605234	0.861358329879636
4219.8				0.871147364591449	0.864991658595028	0.85887417681064
4240.2				0.878535157657735	0.87010355430416	0.871328398762607
4260				0.895799082918324	0.876834046249851	0.87490825571052
4279.8				0.899480108731839	0.885347042911752	0.878421199444453
4300.2				0.909759523474476	0.900109050360368	0.875794855795751
4320				0.919893070061333	0.905149236109653	0.88211815451683
4339.8				0.914453045898702	0.896236712528601	0.887496304090447
4360.2				0.934188149327805	0.887600784506961	0.888650557031596
4380				0.935355094574048	0.898531431243722	0.891979489427085
4399.8				0.925427479501234	0.919358052439445	0.899641052427758
4420.2				0.924981294554141	0.915454981767743	0.904040596246921
4440				0.921557683133179	0.907116137865471	0.903722758480518
4459.8				0.917893818279167	0.920034174918007	0.906006171907574
4480.2				0.932085931788618	0.925822193105702	0.910280253450526
4500				0.927727048074712	0.937941176319937	0.918318203279835
4519.8				0.933973637334011	0.933935662848453	0.930178570457732
4540.2				0.934231051726564	0.933597601609172	0.926765996544769
4560				0.93719131724093	0.954116894405548	0.923746537763936
4579.8				0.938795866954513	0.943186247668786	0.929057774123573
4600.2				0.940717894418913	0.923804069949993	0.934118085930786
4620				0.934677236673657	0.939641726796322	0.934987957712522
4639.8				0.953717321242865	0.937265053841375	0.936217488019398
4660.2				0.943944154805583	0.949414769895544	0.940466477107108
4680				0.930627250230815	0.957835568037642	0.946513758820521
4699.8				0.959569208433582	0.953328084847225	0.947274896629539
4720.2				0.953648677404851	0.954874971123936	0.940901412997975
4740				0.950808538607011	0.970446276690831	0.948420785418941
4759.8				0.960032554340178	0.960335172352327	0.951214412102593
4780.2				0.965155100751993	0.950224068013824	0.954049859544982
4800				0.968913350883274	0.978580234993539	0.959143627959185
4819.8				0.972903273967854	0.969975039811833	0.958390854301913
4840.2				0.985653866879005	0.973939576163405	0.95599870690214
4860				0.983328556866271	0.972167315727172	0.962146358436523
4879.8				0.974301892167395	0.966153923379957	0.962045988615553
4900.2				0.970698090671646	0.970384811010962	0.971246555537758
4920				0.967892273792812	0.970968734969721	0.972333895264928
4939.8				0.979175604666408	0.96751641261706	0.978807748717462
4960.2				0.985087555215387	0.984767780100384	0.978816112869209
4980				0.977236416242505	0.980598358149248	0.971096000806304
4999.8				0.972680181494308	0.981131060708115	0.976666525870112
5020.2				0.972697342453811	0.983671642142714	0.97650760698691
5040				0.985799735034785	0.977740204035324	0.989137476125574
5059.8				0.98760163578266	0.981079839308224	0.989212753491301
5080.2				0.985018911377373	0.994315449040085	0.982136681112951
5100				0.993607971608908	0.991959264645095	0.992064929237185
5119.8				0.995873218263379	1.00395531649959	0.991788912229519
5140.2				0.980093715999849	0.984859978620188	0.988117049612384
5160				0.965790056253625	0.989480148890365	0.993369736909789
5179.8				0.987421445707872	1.00881110520927	0.992909708563678
5200.2				0.995753091546854	1.00571733265585	0.994490533243948
5220				0.989420697490038	0.992522700043897	0.998555510993214
5239.8				0.993753839764689	0.989541614570235	1.00034543946717
5260.2				1.01021978040836	1.00235720882299	0.992826067046204
5280				0.998773420419482	1.00412946925922	0.998078754343608
5299.8				0.999751595111186	0.997900947032463	0.999065724249809
5320.2				0.999983268064484	0.997818992792637	1.00083056026852
5340				1.01344604079503	0.998331206791548	1.00177570941599
5359.8				1.00624701828329	1.00179377342419	0.994708001189382
5380.2				1.00959340538648	1.00365823238022	1.00038726022591
5400				1.00358706956023	1.00628076805465	1.00652654760854
5419.8				0.992904372269262	1.00106642954573	1.00747169675601
5440.2				1.00008623382151	1.00327919402103	1.00158333392579
5460				1.00676184706839	0.983845794902344	1.00840011759997
5479.8				1.01098344310627	1.00305381986151	1.00705348916863
5500.2				1.00987656121829	1.0109111826048	1.00378310583538
5520				1.0255530977248	1.01464010051688	1.00972165357607
